Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1400.0000      9.8625         15.0000        3.7920         387.6425       130.3070       104.4297       216.0855       216.0855       216.0855       114.1249       112.9398       113.5324       291.1229       288.5483       289.8366       0.2764         0.5254         12.0056        0.0052         0.0525         9.8440         7.5488         267.5331       
1400.0000      9.8158         16.0000        3.8101         394.2717       133.6012       105.3121       220.4914       220.4914       220.4914       115.3214       114.0724       114.6969       294.6030       291.8818       293.2435       0.2783         0.5202         11.9202        0.0054         0.0547         9.9000         7.6073         268.7510       
1400.0000      9.7655         17.0000        3.8297         400.8182       136.9004       106.1766       224.8730       224.8730       224.8730       116.4895       115.1781       115.8338       298.0099       295.1441       296.5782       0.2802         0.5151         11.8352        0.0057         0.0569         9.9523         7.6628         269.9100       
1400.0000      9.7338         18.0000        3.8422         407.3001       140.2115       107.0267       229.2411       229.2411       229.2411       117.6337       116.2610       116.9474       301.3550       298.3468       299.8522       0.2820         0.5102         11.7506        0.0059         0.0590         10.0124        7.7243         271.1174       
1400.0000      9.6879         19.0000        3.8603         413.6916       143.5245       107.8576       233.5802       233.5802       233.5802       118.7480       117.3155       118.0318       304.6224       301.4748       303.0500       0.2838         0.5053         11.6662        0.0061         0.0611         10.0635        7.7787         272.2167       
1400.0000      9.6472         20.0000        3.8766         420.0086       146.8453       108.6723       237.8997       237.8997       237.8997       119.8360       118.3455       119.0908       307.8222       304.5380       306.1816       0.2855         0.5006         11.5819        0.0063         0.0630         10.1157        7.8338         273.3019       
1400.0000      9.6060         21.0000        3.8933         426.2469       150.1722       109.4701       242.1971       242.1971       242.1971       120.8970       119.3500       120.1235       310.9519       307.5344       309.2447       0.2872         0.4960         11.4977        0.0064         0.0648         10.1660        7.8873         274.3465       
1400.0000      9.5617         22.0000        3.9113         432.4051       153.5044       110.2507       246.4713       246.4713       246.4713       121.9306       120.3290       121.1298       314.0108       310.4636       312.2389       0.2889         0.4915         11.4135        0.0066         0.0665         10.2131        7.9382         275.3381       
1400.0000      9.5242         23.0000        3.9267         438.4908       156.8451       111.0156       250.7270       250.7270       250.7270       122.9385       121.2843       122.1114       317.0037       313.3304       315.1687       0.2905         0.4870         11.3292        0.0068         0.0682         10.2623        7.9907         276.3266       
1400.0000      9.4842         24.0000        3.9433         444.4977       160.1913       111.7637       254.9601       254.9601       254.9601       123.9195       122.2145       123.0670       319.9267       316.1313       318.0308       0.2921         0.4827         11.2448        0.0069         0.0698         10.3087        8.0409         277.2669       
1400.0000      9.4376         25.0000        3.9627         450.4233       163.5418       112.4947       259.1690       259.1690       259.1690       124.8731       123.1195       123.9963       322.7788       318.8656       320.8241       0.2937         0.4784         11.1602        0.0071         0.0712         10.3500        8.0871         278.1388       
1500.0000      10.7589        0.0000         3.4761         273.8024       80.4151        88.0215        144.8775       144.8775       144.8775       91.4904        91.2968        91.3936        226.7418       226.3453       226.5436       0.2394         0.6308         13.3706        0.0011         0.0106         8.7598         6.4559         242.4729       
