Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
690.0000       19.9856        1.0000         2.3335         141.9521       62.0029        65.9747        88.6526        88.6526        88.6526        55.5747        52.3540        53.9643        137.9069       131.2293       134.5849       0.2470         0.6087         8.5366         0.0298         0.3076         8.2961         6.1637         185.1534       
690.0000       19.7900        2.0000         2.3566         144.7988       65.2751        66.3663        91.7830        91.7830        91.7830        55.7245        52.3543        54.0394        139.0358       131.9704       135.5212       0.2539         0.5888         8.1047         0.0312         0.3219         8.3381         6.2408         185.1289       
690.0000       19.6041        3.0000         2.3789         147.4152       68.4893        66.5490        94.7979        94.7979        94.7979        55.7146        52.2139        53.9642        139.7632       132.3437       136.0727       0.2608         0.5693         7.6665         0.0324         0.3352         8.3723         6.3126         184.8595       
690.0000       19.4261        4.0000         2.4007         149.7492       71.6685        66.6621        97.6954        97.6954        97.6954        55.6134        51.9577        53.7856        140.2312       132.4013       136.3369       0.2674         0.5505         7.2375         0.0340         0.3518         8.4004         6.3792         184.4197       
690.0000       19.2605        5.0000         2.4213         151.8195       74.6080        66.6497        100.3452       100.3452       100.3452       55.4321        51.6437        53.5379        140.4366       132.2441       136.3623       0.2735         0.5335         6.8419         0.0354         0.3668         8.4216         6.4375         183.8678       
690.0000       19.1009        6.0000         2.4416         153.8540       77.6346        66.4472        103.0411       103.0411       103.0411       55.1122        51.2144        53.1633        140.3196       131.8062       136.0858       0.2799         0.5159         6.4245         0.0367         0.3805         8.4401         6.4964         183.1123       
690.0000       18.9328        7.0000         2.4633         156.0452       81.0036        66.0312        106.0174       106.0174       106.0174       54.6270        50.6396        52.6333        139.8595       131.0529       135.4799       0.2870         0.4965         5.9568         0.0379         0.3937         8.4575         6.5605         182.0894       
690.0000       18.7810        8.0000         2.4832         157.8803       84.1074        65.5397        108.6984       108.6984       108.6984       54.0784        50.0029        52.0407        139.1578       130.0648       134.6358       0.2936         0.4788         5.5277         0.0392         0.4075         8.4686         6.6162         180.9664       
690.0000       18.6434        9.0000         2.5015         159.4029       86.8980        64.9420        111.0663       111.0663       111.0663       53.4662        49.3273        51.3967        138.2193       128.8994       133.5844       0.2995         0.4628         5.1356         0.0403         0.4195         8.4732         6.6633         179.7585       
690.0000       18.5033        10.0000        2.5204         160.9739       89.8588        64.1024        113.5638       113.5638       113.5638       52.6845        48.5216        50.6030        136.8855       127.4178       132.1768       0.3060         0.4456         4.7131         0.0411         0.4290         8.4751         6.7125         178.2878       
700.0000       20.1949        0.0000         2.3093         138.6798       58.6427        65.3216        85.3217        85.3217        85.3217        55.2004        52.1357        53.6680        136.2236       129.9406       133.0976       0.2400         0.6290         8.9493         0.0286         0.2939         8.2422         6.0784         184.8162       
