Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1700.0000      9.3735         0.0000         1.7644         97.8573        8.3250         25.2117        38.1691        38.1691        38.1691        33.0335        30.5494        31.7915        76.9124        72.3469        74.6490        0.1740         0.8329         9.2175         0.0391         0.4066         6.7570         4.6511         208.6805       
1700.0000      9.2368         1.0000         1.7905         104.6998       10.6425        27.8586        41.9949        41.9949        41.9949        35.5266        33.2859        34.4062        83.1362        78.9884        81.0768        0.1782         0.8193         9.5513         0.0326         0.3366         7.0054         4.8430         216.6553       
1700.0000      9.1056         2.0000         1.8163         111.4513       13.0676        30.4093        45.8622        45.8622        45.8622        37.9223        35.8909        36.9066        89.1852        85.3961        87.3017        0.1827         0.8047         9.8055         0.0275         0.2830         7.2349         5.0250         223.9595       
1700.0000      8.9794         3.0000         1.8418         118.1191       15.5949        32.8663        49.7696        49.7696        49.7696        40.2246        38.3747        39.2997        95.0633        91.5853        93.3328        0.1875         0.7896         9.9937         0.0235         0.2410         7.4479         5.1983         230.6830       
1700.0000      8.8580         4.0000         1.8671         124.7093       18.2187        35.2322        53.7156        53.7156        53.7156        42.4374        40.7460        41.5917        100.7739       97.5679        99.1776        0.1923         0.7743         10.1271        0.0203         0.2076         7.6467         5.3638         236.8973       
1700.0000      8.7411         5.0000         1.8920         131.2270       20.9332        37.5093        57.6978        57.6978        57.6978        44.5644        43.0119        43.7881        106.3201       103.3534       104.8421       0.1972         0.7589         10.2146        0.0177         0.1805         7.8328         5.5222         242.6603       
1700.0000      8.6286         6.0000         1.9167         137.6765       23.7325        39.6999        61.7139        61.7139        61.7139        46.6087        45.1786        45.8937        111.7049       108.9497       110.3315       0.2020         0.7437         10.2635        0.0156         0.1583         8.0077         5.6743         248.0198       
1700.0000      8.5201         7.0000         1.9411         144.0612       26.6108        41.8062        65.7610        65.7610        65.7610        48.5738        47.2515        47.9127        116.9312       114.3633       115.6507       0.2069         0.7286         10.2800        0.0138         0.1399         8.1725         5.8205         253.0157       
1700.0000      8.4155         8.0000         1.9652         150.3836       29.5622        43.8303        69.8360        69.8360        69.8360        50.4625        49.2356        49.8490        122.0018       119.6001       120.8038       0.2117         0.7138         10.2692        0.0123         0.1246         8.3280         5.9612         257.6820       
1700.0000      8.3145         9.0000         1.9891         156.6459       32.5804        45.7743        73.9356        73.9356        73.9356        52.2777        51.1352        51.7064        126.9194       124.6653       125.7947       0.2164         0.6993         10.2355        0.0110         0.1117         8.4753         6.0967         262.0477       
1700.0000      8.2170         10.0000        2.0127         162.8497       35.6597        47.6402        78.0563        78.0563        78.0563        54.0221        52.9543        53.4882        131.6866       129.5637       130.6271       0.2211         0.6853         10.1827        0.0100         0.1008         8.6148         6.2275         266.1380       
1700.0000      8.1226         11.0000        2.0361         168.9958       38.7937        49.4299        82.1944        82.1944        82.1944        55.6984        54.6965        55.1974        136.3062       134.2996       135.3045       0.2256         0.6715         10.1139        0.0091         0.0916         8.7473         6.3536         269.9747       
